ketika asa takut begitu kuat hingga buat rasa gemetar patah hati wajah tertiup angin	fear
tim zombie meningoy takut gadapet universitas pengin tep rebah	fear
selalu takut kalo private chat dosen takut salah beberapa tahun lalu ulang salah kirim selfi dosen niat buat gendak ku malah kirim dosen pose gabanget mecucu mecucu minta kasih nilai sih banget pokok	fear
generasi sekarang jadi bodoh mudah begoin	anger
komentar enggak jauh kata normal sakit hati gua baca	sadness
jujur gue suka rujak cingur gue gasuka cingur jadi kalau pesan rujak cingur aneh bu pesan rujak cingur cabe enggak pakai cingur selalu ikut hening gue ibu rujak cingur	sadness
hepibesdey mbak canteeeekk panjang umur sehat selalu mulia jadi pribadi jauh lebih baik tetap tel jangan jadi simpenan orang	joy
dulu suka bgt pasar dijajanin dawet cenil pecel jamu banyak jajan pasar kangen banget kangeeeenn sekarang enggak punya mbah putri swargi langgeng mbah	sadness
ngeri sekarang kantor sisi tipi bisa omong	fear
enggak suka banget kalau ujung kayak ngebandingin kerja keras orang kayak apa anjer masingmasing orang kerja keras bisa	anger
benci banget soal pikir bagi sih kawan mninggoy abjingkkkk	anger
momen ketika kamu raih momen cerah rasa pandang lebih jelas hidup bohlam bintang bersinar	joy
ketika kamu lihat senyum wajah orang kamu tahu bahwa senyum sendiri pudar wajah merenung bintang bersinar	sadness
x suka orang orang suka orang berturut-turut sedih amat hidup	sadness
bilang salah satu buat jatuh cinta adalah aku ha- sering buat tertawa kali tertawa aku buat jatuh cinta	love
ngeri euy	fear
dimana-mana kamu enggak tau sedih enggak dimana-mana	sadness
pusing qlo begini pilih mana qlo begini at pt airmas asri	fear
amin amin mbak dew lama sekali tidak-merasakan sensasi lahir jadi tidak-tahu mana progres hehe	joy
baru sini lihat nipunya masa iya bilang begini yaudah mbak istri polisi kan sini cium muah jijik banget sumpah kena bibir kan sini muah anjink - -	anger
malaysia ni tokey besar lah jadi payung orang politik nak kawal harga barang takut nak tekan orang tengah tak berani tokey besar komisen banyak kat orang politik subprojek dekat tokey besar dapat komisen deh boleh kayak turun	anger
masa pagi deh nang benci banget sama hati ku lemah	sadness
adalah kisah blusukan presiden jokowi ikut mana beliau datang masyarakat salam tanya dengar rasa menindaklanjuti pihak kait satu satu masalah bisa selesai	joy
sama kayak bahagia mau gimanapun persepsi orang bahagia kalau bahagia memang beda persepsi orang tetap bahagia kamu orang enggak ngerasain kamu rasai bahagia kamu	joy
habit acak daulat nkri lalu kabur bilang rendah hati sudut mana kecoak mel	anger
iya benci bgt makin hari saja atur enggak jelas kayak begini huhu	anger
benar pak richi rasa sama ibel takut	fear
budaya keluh jangan semangat	sadness
cinta pergi cinta tindak bagai jantung buah hubung beri denyut hubung dapat hidup hingga detik aditia yudis	love
ada lingkung isi orang-orang hebat akan sadar betapa penting upgrade diri jadi out standing salah satu duta bahasa mampu wow bgt	joy
enggak semua sih banyak serius begitu mungkin belum ketemu mungkin ketemu terlalu lalma kena modus jadi too sensitive lewat begitu	sadness
waketum gerindrong dongo instagram hapus pihak kalian langgar hukum fotofoto depan kabah langgar hukum	anger
betul sih pak jadi bikin bong nyinyir habis gub indonesia eh ujung kerja gub belum usut tuntassss	anger
yeahh aku akan semangat	joy
apa alasankl lhp kerugianfp ha- tgg jwbmo arbitrase biar ajablm fp berani arbitraseknp ha- takut alas tunggu tahun akan longsor versi fp search goglemsh banyak e	anger
aku baru jadi myday akhir kalo enggak awal sedih banget belum pernah lihat satu frame sesal sih baru jadi myday waktu padahal belum memang suka banget sama lagu day	sadness
memang benar bangsat	anger
makin kesini makin yaudahlah serah deh mau bagaimana pokok kalau buat kecewa lepas ga dendam cuma begitu saja jdi cukup tau saja lah inti enggak bisa sama orang enggak bisa nghargaiin orang	anger
mau positip takut cewenya jealous masalah gue bukan jennie	fear
aku rasa seperti aku siap ledak rasa amarah	anger
rendah sekolah ku jumlah kuota eligible mipa aku rank rata segitu sempat takut banget geser banyak murid data nilai nya salah alhamdulilah allah tetap masuk eligible	joy
jalan lu- pergi bogor semangat te- jangan kendorgood luck kak va	joy
dua-duanya asal coklat enggak manis banget aku suka	love
kak terima kasih banyak bikin aku senyum tiap hari telah baca au kaka lihat kakak update aku senang banget hehe rasa kayak dapat kabar ay - terima kasih nder suka sama renjana sayang ikut huhu aku	love
jangan pergi kata ustad suka suka dia stad wkwk	joy
begini nih kalau punya netizen goblok banget bahas bola apa mau bahas apa memang lazio enggak roma pintar dikit apa ha- semua jelas jelas jelas kalau kagak paham diem jangan norak kalau bilang lazio ibukota prancis nah protes gpp tolol	anger
siapa tau sayang aku jadi kan h- aku enggak suka coklat aku senang banget olahraga boleh request enggak kalo kasi guna buat olahraga gitu misal sepatu kaos gapapa ptg bisa buat olga wkwkwk	love
untuk wanita selalu aju cinta aku rindu selamat tambah usia syng selamat tambah berkah kebahagian hidup aku sdr aku bukan siapasiapa hidup aku sdr aku hanya manusia asing skrng percaya aku akan usaha jaga diri hati	love
nama bodoh kok mau kdrt halal tutup aib pria ustazah bodoh bukan bela kaum perempuan malah beri sempat pria besar kepala	anger
resign tempat kerja kok degdegan takut kalo ketemu mantan bos jalan kenapaa	fear
marah marah te- keriput	anger
kalo rasa ngumpul nya kurang kan bisa ngumpul tempat misal rumah siapa gitu biar lebih leluasa cuma kalo bukber rumah orang kan enggak enak datang orang lebih huhuhh jadi mau pulang bisa pulang	sadness
begini amat punya motor kudu nyuci sendiri entar kotor sendiri dhehxhwh kesal	anger
rawedi benci ramekso konco be your self ngadek jejek tampo basa basi	anger
mata mata mula jatuh cinta	love
hwaah jadi malu bilang wendy og tetap syukur terima kasih banyak kiel	joy
awal malu-malu lama-lama mau i vote for at the	joy
bisa orang serah serah sih capek anjg lo kalau tanya jawab dong iya engga mau engga yaallah emosi	anger
suka banget kayak bawa buat banding in habis jadi nya drag	love
ustad tanya ustad ajar jadi curiga ulang video tetap akak	joy
benar banget gue exol jaman overdose pas orang tau gue exol bingung gitu kok gue suka sama padahal enggak kenal tua pengin banget gue sumpel mulut pakai kaos kaki gue enggak jawab takut jadi ribut langsung gue tinggal aja	anger
kalo dengar satu lagu suka banget bakal ulang te- moal	love
gue panik tadi sempat enggak balance te- gue ulang awal	fear
hari rasa flu gejala omicron gtu moga saja sih memang flu biasa bismillah enggak apaapa meski takut	fear
aku dengar bisik pelan telinga	fear
waktu kamu tentu buat aku mundur maaf aku maaf semua katakata bohong ku semua katakata ku ucp hnyalah bohong moga hti ikhlas ntuk lepas diri aku yakin allah selalu ntuk diri diri	sadness
cuping marah	anger
komen buruk benar masalah sama otak kayak tolol banget	anger
buat juang butuh sarap yah nah sarap q indomie goreng telor puyuh yummy banget rasa apa sarap kamu biar kamu makin semangat ngejalanin aktivitas	joy
aku jengkel semua sih mbulet kayak benang kusut btw selesai baca kalau no spoiler please	anger
nah kalau benci jahat siapa wajib lapor jahat siapa bisa libat kan	anger
dikit bangey baru beli belum bulan mau habis sedih banget mahal cocok sih lumayan nyobak wardah enggak cocok soal aku	sadness
semangat gais	joy
kecewa tambah malumalui bisa tahan adu penalti team championship padahal main inti main	sadness
mana sepi	sadness
sepi btul mending priv saja	sadness
gue sedih banget kalo gjdi	sadness
harap pacar langgeng bahagia kalaupun sekali jadi mantan aku jadi teman bukan musuh	joy
haiyaa dagang lu olang kayak im isis hti kagak laku a	anger
kaget lihat notif sebut kqkwkw	joy
kak sumpah kalo upgrade hdd ssd enggak bakal ngehank begini enggak si tabung cuma cukup buat upgrade takut butuh praktikum dadak jadi aku maju mundur mau upgrade	fear
hmm takut tetap usaha percaya diri lah pokok	fear
nah kan banyak homophobic sampah lapak foto mana banyak indonesia mancing sih pakai aplod segala ujung kan bawabawa gue kena hate bangsat memang nyuruh fanservice	anger
random banget gue mimpiin dua wkwk dulu bucin banget sama film gara gara film gue sempat suka film film thailand wkwk	joy
akhir malu kan bila malu etika penting bagai aspek hidup rakyat semua tahu telah sanggah tunjuk lontar jangan rasa bersih jika tidak bersih	anger
takut banget kamu suka orang huhu	fear
thread sembah wanita permisif leceh alami wanita lain alas jadi seperti banyak jadi enggak adu khanmaen	anger
habis take away beberapa menu tulung agung pasar baru belum tiap kemari dapy selalu makan rawon doang nyicipin makan beda sekaligus nasi pecel sama campur enak	joy
ganti provider aja micha kamu gundul komplain enggak ditanggepin its loss not yours	anger
kuota aku habis hm sedih	sadness
rencana mau roadtrip sama ibu uci ketemu kailani johnson akhir gajadi dua sepupu malah nimbrung film kasih pandang indah rote-jakarta banyuwangi main jadi sama lucu banget mirip sherina waktu kecil	joy
masalah apa hadap enggak akan buat walaupun lemahkalah jelas masalah buat alam tambah	joy
enggak tau siapa gakenal wkwk jelek sangat mel samping kamu siapa sih wkwk new avatar wkwk	joy
ih enak banget have fun	joy
ketika aku sadar bahwa aku sendiri rumah sunyi	fear
aku takut acc suspend atuh lah jangan kek acc pernah suspend kalo suspend masuk kategori suspend permanen	fear
deket masa kenal kampus kan rame grup gue te- gue jadi takut sendiri dengar notif grup geter masuk pesan enggak tau huhu	fear
alhamdulillah luar biasa allahuakbar	joy
warga masyarakat singgah tolak segala bentuk hoax dukung pilkada damai	anger
judul temlenmu bikin akak habis mbah jalan ini seperti jadi saksi gembala kecil menang sedih	sadness
risha sayang mas imbuh kemudian darat kecup singkat atas bibir arsya telah tarik diri arisha kulum senyum buru-buru siap pergi	love
quots saja wkwkwkk mainin mulai sekarang wkwkw sini mah bebas wkwkwk ikm nih kd guring kena talambat bangung ikm wkwk	joy
cuma gambar karakter anime bilang sifat mirip gua lihat matahari sore dua belakang sekolah gua bisa kelepek kelepek dulu	love
gue takut	fear
ku setia sorang iaitu kamu nr aa nya aku pegang jnjiku nih ku shidup mati dgnmu allah maha mengatahui doa baik yakin doa kte ble dah krje jauh ku harap kamu faham satunye ku sayang adalah kamu nr aa na t-t me	love
enggak ikut ospek ju- berkah brwl enggak ikut ospek sakit hoream jadi kenal- dekat btw doi orang bukan jadi semngt kuliah doi orgnya pinterpejuang sngadatletmodeldutahits inti jauh gue sama aing tidur ml wkwk ily qam te- smngtt	love
hei remajabangkitlah dunia bukan hanya cintaharga diri atau ketenarantapi bagaimana berkaryaberinovasidan bangun negara	joy
sepi conge	anger
ketika rasa marah buat rasa seperti kamu bisa bawa hancur skala kosmik tabrak bima sakti	anger
apa tanggap kalian wanita cadar kagum saja begitu era jaman now gue saja mau pakai gamis susah banget lah bisa cadar begitu lingkung ga jarang enggak dukung nganggepnya teroris	joy
senyum orang kamu kagum dapat buat hari jadi lebih cerah wajah tersenyum dengan mata bahagia wajah matahari	joy
buset ngeri banget	fear
art cara buat rambut kayak karakter anime bagaimana kadang suka bingung waktu mau gambar rambut jadi jelek banget thank you bantu pengin enggak bisa	love
aku infp aku relate kalau enggak organisir tuh memang panik sendiri pikir jadi enggak tenang	fear
